Nome_Serie,Data_1_org_OPT,Data_2_org_OPT,Data_3_org_OPT,Data_4_org_OPT,Data_1_OPT,Data_2_OPT,Data_3_OPT,Data_4_OPT,ID_1_OPT,ID_2_OPT,ID_3_OPT,ID_4_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT
EMSR416_1_30TXP_x666775_y4811715_S2L2A,2019-10-13T10:50:31.024000Z,2019-12-05T11:04:31.024000Z,2019-12-15T11:04:41.024000Z,2020-01-19T11:02:59.024000Z,2018-10-03,2018-11-25,2018-12-07,2019-01-16,COPERNICUS/S2_SR_HARMONIZED/20181003T105019_20181003T105619_T30TXP,COPERNICUS/S2_SR_HARMONIZED/20181125T110359_20181125T110515_T30TXP,COPERNICUS/S2_SR_HARMONIZED/20181207T105421_20181207T105427_T30TXP,COPERNICUS/S2_SR_HARMONIZED/20190116T105401_20190116T105431_T30TXP,43.42801054141273,-0.9238044837646254,N/A,EPSG:32630
EMSR167_1_31UFS_x616345_y5667315_S2L2A,2016-05-01T10:50:32.029000Z,2016-05-08T10:40:32.027000Z,2016-06-07T10:40:32.027000Z,2016-07-20T10:50:32.026000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.13372962384484,4.681112532731282,N/A,EPSG:32631
EMSR342_7_54KWE_x508385_y7986975_S2L2A,2018-12-26T00:46:59.024000Z,2019-01-05T00:47:09.024000Z,2019-02-14T00:47:09.024000Z,2019-03-11T00:47:01.024000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-18.2179376774843,141.09136319756183,N/A,EPSG:32754
EMSR347_6_36LXH_x660735_y8283875_S2L2A,2019-01-29T07:41:51.024000Z,2019-02-28T07:38:41.024000Z,2019-03-10T07:37:31.024000Z,2019-03-25T07:36:09.024000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-15.528918793662513,34.510591655859315,N/A,EPSG:32736
EMSR187_1_35TNL_x559065_y5061255_S2L2A,2016-09-05T09:00:22.026000Z,2016-09-28T09:10:22.026000Z,2016-10-15T09:00:12.026000Z,2016-11-04T09:01:32.026000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.69074421933893,27.774955729103176,N/A,EPSG:32635
EMSR184_4_55HCC_x321615_y6284245_S2L2A,2016-08-04T00:26:02.026000Z,2016-09-23T00:21:02.026000Z,2016-10-03T00:25:52.026000Z,2016-10-23T00:25:52.026000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-33.57828220767813,145.0916597421336,N/A,EPSG:32755
EMSR265_6_31UDP_x491495_y5386365_S2L2A,2017-11-07T10:52:29.027000Z,2018-01-16T10:53:59.027000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,NaN,NaN,2017-01-26,2017-02-15,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20170126T105321_20170126T105612_T31UDP,COPERNICUS/S2_SR_HARMONIZED/20170215T105121_20170215T105607_T31UDP,48.61883923693646,2.9018982786411405,N/A,EPSG:32631
EMSR788_1_30UWU_x598405_y5316295_S2L2A,2024-12-03T11:04:19.025000Z,2025-01-17T11:04:01.024000Z,2025-01-30T11:13:41.025000Z,2025-03-03T10:58:49.024000Z,2023-12-02,2024-01-08,2024-01-31,2024-03-06,COPERNICUS/S2_SR_HARMONIZED/20231202T111329_20231202T111330_T30UWU,COPERNICUS/S2_SR_HARMONIZED/20240108T110339_20240108T110338_T30UWU,COPERNICUS/S2_SR_HARMONIZED/20240131T111209_20240131T111211_T30UWU,COPERNICUS/S2_SR_HARMONIZED/20240306T110921_20240306T111448_T30UWU,47.98071408792379,-1.664211792263448,N/A,EPSG:32630
EMSR445_2_34TFR_x691655_y5033805_S2L2A,2020-05-08T09:20:29.024000Z,2020-06-20T09:30:39.024000Z,2020-06-27T09:20:29.024000Z,2020-07-30T09:30:39.025000Z,2019-04-29,2019-06-13,2019-07-01,2019-07-21,COPERNICUS/S2_SR_HARMONIZED/20190429T092031_20190429T092513_T34TFR,COPERNICUS/S2_SR_HARMONIZED/20190613T092039_20190613T092035_T34TFR,COPERNICUS/S2_SR_HARMONIZED/20190701T093041_20190701T093039_T34TFR,COPERNICUS/S2_SR_HARMONIZED/20190721T093041_20190721T093039_T34TFR,45.41966811419386,23.46595299824913,N/A,EPSG:32634
EMSR445_2_34TFR_x681415_y5041485_S2L2A,2020-05-08T09:20:29.024000Z,2020-06-20T09:30:39.024000Z,2020-06-27T09:20:29.024000Z,2020-07-30T09:30:39.025000Z,2019-05-12,2019-06-13,2019-06-18,2019-07-28,COPERNICUS/S2_SR_HARMONIZED/20190512T093041_20190512T093038_T34TFR,COPERNICUS/S2_SR_HARMONIZED/20190613T092039_20190613T092035_T34TFR,COPERNICUS/S2_SR_HARMONIZED/20190618T092031_20190618T092705_T34TFR,COPERNICUS/S2_SR_HARMONIZED/20190728T092031_20190728T092427_T34TFR,45.49148971689808,23.338036155700326,N/A,EPSG:32634
EMSR330_3_33SVB_x494345_y4134025_S2L2A,2018-09-05T09:50:19.024000Z,2018-09-30T09:50:31.024000Z,2018-10-27T09:41:01.024000Z,2018-11-21T09:43:09.024000Z,2017-08-26,2017-09-22,2017-10-17,2017-11-24,COPERNICUS/S2_SR_HARMONIZED/20170826T095031_20170826T095913_T33SVB,COPERNICUS/S2_SR_HARMONIZED/20170922T094031_20170922T094934_T33SVB,COPERNICUS/S2_SR_HARMONIZED/20171017T094019_20171017T094933_T33SVB,COPERNICUS/S2_SR_HARMONIZED/20171124T095331_20171124T095929_T33SVB,37.34142504162599,14.95055130655556,N/A,EPSG:32633
EMSR352_1_39STS_x832375_y3618545_S2L2A,2019-02-25T07:29:01.025000Z,2019-03-22T07:26:19.024000Z,2019-04-08T07:16:19.024000Z,2019-05-11T07:26:29.024000Z,2018-03-02,2018-03-27,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20180302T072821_20180302T073721_T39STS,COPERNICUS/S2_SR_HARMONIZED/20180327T072609_20180327T073703_T39STS,NaN,NaN,32.64272108257846,48.5564338667422,N/A,EPSG:32639
EMSR342_7_54KWE_x503265_y7974175_S2L2A,2018-12-26T00:46:59.024000Z,2019-01-05T00:47:09.024000Z,2019-02-14T00:47:09.024000Z,2019-03-11T00:47:01.024000Z,NaN,NaN,NaN,2018-03-16,NaN,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20180316T004701_20180316T004702_T54KVE,-18.33364587858774,141.04296729667635,N/A,EPSG:32754
EMSR777_5_16QCE_x334535_y1971675_S2L2A,2024-10-10T16:21:19.024000Z,2024-11-09T16:24:09.024000Z,2024-11-24T16:26:21.024000Z,2024-11-29T16:25:39.024000Z,2023-10-11,NaN,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20231011T162211_20231011T163555_T16QCE,NaN,NaN,NaN,17.815024448197356,-88.54921051256676,N/A,EPSG:32616
EMSR352_1_39STS_x857975_y3618545_S2L2A,2019-02-25T07:29:01.025000Z,2019-03-22T07:26:19.024000Z,2019-04-08T07:16:19.024000Z,2019-05-11T07:26:29.024000Z,2018-03-02,2018-03-24,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20180302T072821_20180302T073721_T39STS,COPERNICUS/S2_SR_HARMONIZED/20180324T071609_20180324T072013_T39STS,NaN,NaN,32.63469937012532,48.828801725763526,N/A,EPSG:32639
EMSR280_5_33VVH_x477795_y6762595_S2L2A,2018-03-16T10:30:21.026000Z,2018-04-13T10:40:19.027000Z,2018-04-28T10:40:21.024000Z,2018-05-30T10:30:19.025000Z,2017-03-11,NaN,2017-05-03,2017-05-23,COPERNICUS/S2_SR_HARMONIZED/20170311T103011_20170311T103014_T33VVH,NaN,COPERNICUS/S2_SR_HARMONIZED/20170503T104021_20170503T104024_T33VVH,COPERNICUS/S2_SR_HARMONIZED/20170523T104031_20170523T104025_T33VVH,60.986271558086166,14.613187896716004,N/A,EPSG:32633
EMSR680_3_33TWM_x521635_y5119585_S2L2A,2023-06-29T10:00:31.024000Z,2023-07-16T09:50:31.024000Z,2023-08-05T09:50:31.024000Z,2023-09-09T09:45:49.024000Z,2022-06-19,2022-07-14,2022-07-29,2022-08-30,COPERNICUS/S2_SR_HARMONIZED/20220619T100029_20220619T100031_T33TWM,COPERNICUS/S2_SR_HARMONIZED/20220714T100041_20220714T100046_T33TWM,COPERNICUS/S2_SR_HARMONIZED/20220729T095559_20220729T095747_T33TWM,COPERNICUS/S2_SR_HARMONIZED/20220830T094601_20220830T094823_T33TWM,46.21798085719385,15.297039967600504,N/A,EPSG:32633
EMSR265_6_31UDP_x468455_y5396605_S2L2A,2017-11-07T10:52:29.027000Z,2018-01-16T10:53:59.027000Z,2018-01-26T10:53:19.027000Z,2018-02-25T10:50:19.027000Z,NaN,NaN,2017-01-26,2017-02-15,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20170126T105321_20170126T105612_T31UDP,COPERNICUS/S2_SR_HARMONIZED/20170215T105121_20170215T105607_T31UDP,48.71026680582674,2.588531355934061,N/A,EPSG:32631
EMSR229_1_14RQS_x801715_y3181345_S2L2A,2017-07-01T17:03:09.027000Z,2017-08-15T16:58:51.026000Z,2017-08-30T16:58:49.027000Z,2017-10-29T17:04:09.027000Z,NaN,NaN,NaN,2016-10-19,NaN,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20161019T170322_20161019T170829_T14RQS,28.712447452284433,-95.89858585462011,N/A,EPSG:32614
EMSR258_7_34TCK_x384895_y4485385_S2L2A,2017-10-04T09:30:19.027000Z,2017-11-23T09:33:09.027000Z,2017-12-08T09:33:51.026000Z,2017-12-23T09:33:59.027000Z,NaN,NaN,2016-12-13,2016-12-13,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20161213T093402_20161213T093819_T34TCK,COPERNICUS/S2_SR_HARMONIZED/20161213T093402_20161213T093819_T34TCK,40.49989674412862,19.656638844725272,N/A,EPSG:32634
EMSR326_2_30SUG_x381615_y4123915_S2L2A,2018-09-01T10:56:21.024000Z,2018-09-29T11:08:29.024000Z,2018-10-24T11:11:21.024000Z,2018-10-29T11:11:49.024000Z,2017-08-22,2017-10-06,2017-10-16,2017-10-26,COPERNICUS/S2_SR_HARMONIZED/20170822T105649_20170822T110527_T30SUG,COPERNICUS/S2_SR_HARMONIZED/20171006T105941_20171006T105937_T30SUG,COPERNICUS/S2_SR_HARMONIZED/20171016T110031_20171016T110313_T30SUG,COPERNICUS/S2_SR_HARMONIZED/20171026T110131_20171026T110717_T30SUG,37.242941985716335,-4.320377836157311,N/A,EPSG:32630
EMSR450_4_48QWF_x568965_y2067365_S2L2A,2020-06-22T03:25:39.024000Z,2020-07-07T03:25:41.024000Z,2020-08-06T03:25:41.024000Z,2020-09-05T03:25:41.024000Z,2019-06-28,2019-06-28,2019-08-12,NaN,COPERNICUS/S2_SR_HARMONIZED/20190628T032549_20190628T034014_T48QWF,COPERNICUS/S2_SR_HARMONIZED/20190628T032549_20190628T034014_T48QWF,COPERNICUS/S2_SR_HARMONIZED/20190812T032541_20190812T034046_T48QWF,NaN,18.684866289482347,105.66610816814892,N/A,EPSG:32648
EMSR427_4_33VUE_x707375_y6458525_S2L2A,2020-01-03T10:43:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-24T10:30:21.024000Z,2020-02-27T10:40:21.024000Z,2019-01-05,2019-01-18,2019-02-27,2019-02-27,COPERNICUS/S2_SR_HARMONIZED/20190105T103429_20190105T103425_T33VUE,COPERNICUS/S2_SR_HARMONIZED/20190118T104359_20190118T104354_T33VUE,COPERNICUS/S2_SR_HARMONIZED/20190227T104019_20190227T104021_T32VPK,COPERNICUS/S2_SR_HARMONIZED/20190227T104019_20190227T104021_T32VPK,58.206950904708606,12.551425819917956,N/A,EPSG:32633
EMSR174_1_34TEM_x527275_y4648935_S2L2A,2016-07-03T09:20:32.026000Z,2016-07-23T09:20:32.026000Z,2016-08-15T09:30:42.026000Z,2016-09-04T09:30:32.026000Z,NaN,2015-07-29,NaN,2015-08-28,NaN,COPERNICUS/S2_SR_HARMONIZED/20150729T092006_20150729T092004_T34TEM,NaN,COPERNICUS/S2_SR_HARMONIZED/20150828T092006_20150828T092005_T34TEM,41.980422563706625,21.344627560440998,N/A,EPSG:32634
EMSR703_1_14QLD_x390755_y1870985_S2L2A,2023-09-18T16:58:59.024000Z,2023-10-13T17:02:41.024000Z,2023-10-28T17:04:19.024000Z,2023-11-12T17:05:41.024000Z,2022-09-23,2022-10-03,2022-11-02,2022-11-17,COPERNICUS/S2_SR_HARMONIZED/20220923T170029_20220923T171822_T14QLD,COPERNICUS/S2_SR_HARMONIZED/20221003T170129_20221003T171040_T14QLD,COPERNICUS/S2_SR_HARMONIZED/20221102T170449_20221102T170712_T14QLD,COPERNICUS/S2_SR_HARMONIZED/20221117T170601_20221117T171404_T14QLD,16.90849333559622,-100.01380847581365,N/A,EPSG:32614
EMSR264_9_39KTT_x265285_y7789245_S2L2A,2017-11-07T07:02:31.026000Z,2017-12-22T07:02:19.027000Z,2018-01-06T07:02:31.026000Z,2018-01-16T07:02:31.026000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-19.990912103899326,48.76893468036384,N/A,EPSG:32739
EMSR229_3_14RPR_x620595_y3071485_S2L2A,2017-07-09T17:25:51.026000Z,2017-08-13T17:25:49.027000Z,2017-08-30T16:58:49.027000Z,2017-09-12T17:09:49.027000Z,2016-07-11,NaN,NaN,2016-09-09,COPERNICUS/S2_SR_HARMONIZED/20160711T170312_20160711T171110_T14RPR,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20160909T170302_20160909T171107_T14RPR,27.750798737361016,-97.76339584244816,N/A,EPSG:32614
EMSR788_1_30TWT_x580695_y5282005_S2L2A,2024-12-03T11:04:19.025000Z,2025-01-15T11:13:19.024000Z,2025-01-30T11:13:41.025000Z,2025-03-03T10:58:49.024000Z,2023-12-02,2024-01-08,2024-01-28,2024-03-11,COPERNICUS/S2_SR_HARMONIZED/20231202T111329_20231202T111330_T30TWT,COPERNICUS/S2_SR_HARMONIZED/20240108T110339_20240108T110338_T30TWT,COPERNICUS/S2_SR_HARMONIZED/20240128T110219_20240128T110519_T30TWT,COPERNICUS/S2_SR_HARMONIZED/20240311T110749_20240311T111746_T30TWT,47.67476233257911,-1.9079800845291792,N/A,EPSG:32630
EMSR385_6_18RTQ_x294455_y2939015_S2L2A,2019-07-17T15:55:39.024000Z,2019-08-16T15:55:29.024000Z,2019-09-05T15:55:29.024000Z,2019-09-30T15:55:31.024000Z,2018-07-17,2018-08-06,2018-08-26,2018-09-30,COPERNICUS/S2_SR_HARMONIZED/20180717T155531_20180717T155526_T18RTQ,COPERNICUS/S2_SR_HARMONIZED/20180806T155531_20180806T155525_T18RTQ,COPERNICUS/S2_SR_HARMONIZED/20180826T155521_20180826T155524_T18RTQ,COPERNICUS/S2_SR_HARMONIZED/20180930T155519_20180930T155520_T18RTQ,26.54558359060461,-77.05041507837147,N/A,EPSG:32618
EMSR187_1_35TNL_x553945_y5068935_S2L2A,2016-09-05T09:00:22.026000Z,2016-09-28T09:10:22.026000Z,2016-10-15T09:00:12.026000Z,2016-11-04T09:01:32.026000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.760291986251254,27.710079352426103,N/A,EPSG:32635
EMSR342_7_54KWE_x513505_y7981855_S2L2A,2018-12-26T00:46:59.024000Z,2019-01-05T00:47:09.024000Z,2019-02-14T00:47:09.024000Z,2019-03-11T00:47:01.024000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-18.26418503435204,141.13982448669756,N/A,EPSG:32754
EMSR773_6_31TBE_x786255_y4488945_S2L2A,2024-09-26T10:48:11.024000Z,2024-10-01T10:47:59.024000Z,2024-11-10T10:51:59.024000Z,2024-12-15T10:54:51.024000Z,2023-09-22,2023-09-22,2023-11-06,2023-12-06,COPERNICUS/S2_SR_HARMONIZED/20230922T104741_20230922T105013_T30TYK,COPERNICUS/S2_SR_HARMONIZED/20230922T104741_20230922T105013_T30TYK,COPERNICUS/S2_SR_HARMONIZED/20231106T105139_20231106T105820_T30TYK,COPERNICUS/S2_SR_HARMONIZED/20231206T105339_20231206T105804_T30TYK,40.489950746714094,0.39251016797258254,N/A,EPSG:32631
EMSR706_1_31UDS_x428565_y5631995_S2L2A,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-05,2022-11-14,2022-11-29,COPERNICUS/S2_SR_HARMONIZED/20220831T105631_20220831T105849_T31UDS,COPERNICUS/S2_SR_HARMONIZED/20221005T105819_20221005T110639_T31UDS,COPERNICUS/S2_SR_HARMONIZED/20221114T110219_20221114T110222_T31UDS,COPERNICUS/S2_SR_HARMONIZED/20221129T110411_20221129T110414_T31UDS,50.82394492148113,2.0038916110410625,N/A,EPSG:32631
EMSR793_1_37LFD_x649235_y8338125_S2L2A,2025-01-16T07:21:39.024000Z,2025-02-10T07:21:01.025000Z,2025-03-12T07:17:31.025000Z,2025-04-11T07:16:41.025000Z,2024-01-12,NaN,2024-03-02,2024-04-11,COPERNICUS/S2_SR_HARMONIZED/20240112T072249_20240112T074334_T37LFD,NaN,COPERNICUS/S2_SR_HARMONIZED/20240302T071819_20240302T073720_T37LFD,COPERNICUS/S2_SR_HARMONIZED/20240411T071619_20240411T074226_T37LFD,-15.039299905829122,40.40013041460059,N/A,EPSG:32737
EMSR203_3_15SVB_x437545_y4115835_S2L2A,2017-02-16T17:03:51.026000Z,2017-04-24T16:53:11.026000Z,2017-05-07T17:03:11.026000Z,2017-05-14T16:53:21.026000Z,NaN,NaN,2016-05-12,2016-05-12,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20160512T170312_20160512T171144_T15SVB,COPERNICUS/S2_SR_HARMONIZED/20160512T170312_20160512T171144_T15SVB,37.17546584619892,-93.68918299288259,N/A,EPSG:32615
EMSR330_3_33SVB_x491785_y4134025_S2L2A,2018-09-05T09:50:19.024000Z,2018-09-30T09:50:31.024000Z,2018-10-27T09:41:01.024000Z,2018-11-21T09:43:09.024000Z,2017-08-26,2017-09-22,2017-10-17,2017-11-24,COPERNICUS/S2_SR_HARMONIZED/20170826T095031_20170826T095913_T33SVB,COPERNICUS/S2_SR_HARMONIZED/20170922T094031_20170922T094934_T33SVB,COPERNICUS/S2_SR_HARMONIZED/20171017T094019_20171017T094933_T33SVB,COPERNICUS/S2_SR_HARMONIZED/20171124T095331_20171124T095929_T33SVB,37.341409431600795,14.92164980723697,N/A,EPSG:32633
EMSR352_8_39RTQ_x269965_y3476455_S2L2A,2019-02-20T07:29:39.024000Z,2019-03-02T07:28:29.024000Z,2019-04-11T07:26:19.024000Z,2019-05-13T07:16:21.024000Z,NaN,2018-03-02,2018-04-13,2018-05-13,NaN,COPERNICUS/S2_SR_HARMONIZED/20180302T072821_20180302T073721_T39RTQ,COPERNICUS/S2_SR_HARMONIZED/20180413T071619_20180413T072008_T39RTQ,COPERNICUS/S2_SR_HARMONIZED/20180513T071619_20180513T072408_T39RTQ,31.38867066604038,48.59426752732031,N/A,EPSG:32639
EMSR469_10_49PCQ_x307495_y1451775_S2L2A,2020-08-15T03:05:49.024000Z,2020-09-24T03:05:49.024000Z,2020-10-09T03:06:31.024000Z,2020-11-18T03:10:21.024000Z,NaN,2019-09-25,NaN,2019-11-19,NaN,COPERNICUS/S2_SR_HARMONIZED/20190925T030541_20190925T032110_T49PCQ,NaN,COPERNICUS/S2_SR_HARMONIZED/20191119T031019_20191119T031219_T49PCQ,13.114807395848002,109.23599571425859,N/A,EPSG:32649
EMSR203_3_15SVB_x478505_y4110715_S2L2A,2017-02-16T17:03:51.026000Z,2017-04-24T16:53:11.026000Z,2017-05-07T17:03:11.026000Z,2017-05-14T16:53:21.026000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,37.13109884569526,-93.22764338047104,N/A,EPSG:32615
EMSR472_1_48QXE_x660025_y1940015_S2L2A,2020-09-05T03:25:41.024000Z,2020-09-15T03:25:41.024000Z,2020-10-20T03:27:49.024000Z,2020-10-22T03:18:01.024000Z,2019-09-08,2019-09-08,2019-10-23,2019-10-23,COPERNICUS/S2_SR_HARMONIZED/20190908T031541_20190908T031647_T48QXE,COPERNICUS/S2_SR_HARMONIZED/20190908T031541_20190908T031647_T48QXE,COPERNICUS/S2_SR_HARMONIZED/20191023T031759_20191023T032544_T48QXE,COPERNICUS/S2_SR_HARMONIZED/20191023T031759_20191023T032544_T48QXE,17.52916704809482,106.519544084542,N/A,EPSG:32648
EMSR352_1_39SUS_x316545_y3601195_S2L2A,2019-01-26T07:32:01.024000Z,2019-03-22T07:26:19.024000Z,2019-04-08T07:16:19.024000Z,2019-05-11T07:26:29.024000Z,2018-01-16,2018-03-24,NaN,2018-05-18,COPERNICUS/S2_SR_HARMONIZED/20180116T073239_20180116T073904_T39SUS,COPERNICUS/S2_SR_HARMONIZED/20180324T071609_20180324T072013_T39SUS,NaN,COPERNICUS/S2_SR_HARMONIZED/20180518T071621_20180518T071934_T39SUS,32.52167449686603,49.060352044190466,N/A,EPSG:32639
EMSR424_1_38LQJ_x749755_y8306455_S2L2A,2019-12-12T07:02:19.024000Z,2020-01-24T07:11:59.024000Z,2020-02-03T07:11:59.024000Z,2020-02-08T07:12:01.024000Z,2018-12-15,2019-01-14,2019-02-08,2019-02-13,COPERNICUS/S2_SR_HARMONIZED/20181215T071201_20181215T071322_T38LQJ,COPERNICUS/S2_SR_HARMONIZED/20190114T071201_20190114T071203_T38LQJ,COPERNICUS/S2_SR_HARMONIZED/20190208T071209_20190208T071334_T38LQJ,COPERNICUS/S2_SR_HARMONIZED/20190213T071201_20190213T071338_T38LQJ,-15.317708731863199,47.33792694674697,N/A,EPSG:32738
EMSR470_1_31PBM_x211135_y1129715_S2L2A,2020-08-19T10:20:31.024000Z,2020-09-23T10:16:49.024000Z,2020-10-20T10:09:49.025000Z,2020-10-23T10:20:29.024000Z,NaN,2019-09-29,2019-10-14,2019-10-14,NaN,COPERNICUS/S2_SR_HARMONIZED/20190929T102029_20190929T103731_T30PZS,COPERNICUS/S2_SR_HARMONIZED/20191014T102031_20191014T103434_T30PZS,COPERNICUS/S2_SR_HARMONIZED/20191014T102031_20191014T103434_T30PZS,10.197718675145193,0.37516006326576157,N/A,EPSG:32631
EMSR328_2_13QDE_x446255_y2488495_S2L2A,2018-09-23T17:30:29.024000Z,2018-09-23T17:30:29.024000Z,2018-10-28T17:34:31.024000Z,2018-11-22T17:36:29.024000Z,NaN,NaN,NaN,2017-11-22,NaN,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20171122T173631_20171122T174123_T13QDE,22.490595656216893,-105.51009590094942,N/A,EPSG:32613
EMSR427_4_33VUE_x694575_y6448285_S2L2A,2020-01-03T10:43:39.024000Z,2020-01-22T10:23:21.024000Z,2020-02-24T10:30:21.024000Z,2020-02-27T10:40:21.024000Z,2019-01-05,2019-01-20,2019-02-27,2019-02-27,COPERNICUS/S2_SR_HARMONIZED/20190105T103429_20190105T103425_T32VPK,COPERNICUS/S2_SR_HARMONIZED/20190120T103341_20190120T103339_T33VUE,COPERNICUS/S2_SR_HARMONIZED/20190227T104019_20190227T104021_T32VPK,COPERNICUS/S2_SR_HARMONIZED/20190227T104019_20190227T104021_T32VPK,58.12100056007513,12.325406183666976,N/A,EPSG:32633
EMSR437_6_30TYP_x709785_y4874685_S2L2A,2020-04-10T10:50:31.024000Z,2020-04-10T10:50:31.024000Z,2020-05-13T10:56:21.024000Z,2020-05-18T10:56:19.024000Z,2019-04-16,2019-04-16,2019-05-06,2019-05-14,COPERNICUS/S2_SR_HARMONIZED/20190416T105031_20190416T105029_T30TYP,COPERNICUS/S2_SR_HARMONIZED/20190416T105031_20190416T105029_T30TYP,COPERNICUS/S2_SR_HARMONIZED/20190506T105031_20190506T105031_T30TYP,COPERNICUS/S2_SR_HARMONIZED/20190514T105629_20190514T105747_T30TYP,43.983521184573306,-0.3682418920821711,N/A,EPSG:32630
EMSR264_16_38KND_x513385_y7828605_S2L2A,2017-12-05T07:12:09.027000Z,2017-12-25T07:12:09.027000Z,2018-01-09T07:12:11.026000Z,2018-01-29T07:12:11.026000Z,NaN,2016-12-15,NaN,NaN,NaN,COPERNICUS/S2_SR_HARMONIZED/20161215T071212_20161215T071431_T38KND,NaN,NaN,-19.64921304034931,45.139838696192356,N/A,EPSG:32738
EMSR347_6_36LXH_x645375_y8258275_S2L2A,2019-01-29T07:41:51.024000Z,2019-02-28T07:38:41.024000Z,2019-03-10T07:37:31.024000Z,2019-03-25T07:36:09.024000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-15.761228193595963,34.368942907632025,N/A,EPSG:32736
EMSR267_1_34UEG_x521845_y6138275_S2L2A,2017-12-09T09:53:59.027000Z,2018-01-08T09:53:59.027000Z,2018-02-04T09:41:59.027000Z,2018-02-07T09:51:49.027000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.37874782135149,21.364873627040247,N/A,EPSG:32634
EMSR456_5_16PHA_x223425_y1564015_S2L2A,2020-06-09T16:05:21.024000Z,2020-07-19T16:05:21.024000Z,2020-08-23T16:05:19.024000Z,2020-09-22T16:05:19.024000Z,2019-06-05,2019-07-25,2019-08-29,NaN,COPERNICUS/S2_SR_HARMONIZED/20190605T160511_20190605T160513_T16PHA,COPERNICUS/S2_SR_HARMONIZED/20190725T160521_20190725T160516_T16PHA,COPERNICUS/S2_SR_HARMONIZED/20190829T160519_20190829T160515_T16PHA,NaN,14.122231655428573,-83.54989884485552,N/A,EPSG:32616
EMSR264_7_39KUA_x327835_y8023855_S2L2A,2017-11-07T07:02:31.026000Z,2017-12-07T07:02:31.026000Z,2018-01-06T07:02:31.026000Z,2018-02-10T07:02:29.027000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-17.87794030480243,49.38701835239475,N/A,EPSG:32739
EMSR184_4_55HCC_x388175_y6263765_S2L2A,2016-08-04T00:26:02.026000Z,2016-09-23T00:21:02.026000Z,2016-10-03T00:25:52.026000Z,2016-10-23T00:25:52.026000Z,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-33.77194068150629,145.80611002524083,N/A,EPSG:32755
EMSR311_3_17SQT_x711045_y3754815_S2L2A,2018-08-09T15:49:01.024000Z,2018-08-29T15:49:01.024000Z,2018-09-18T15:49:11.024000Z,2018-10-13T15:52:09.024000Z,2017-07-30,2017-08-19,2017-09-13,2017-10-18,COPERNICUS/S2_SR_HARMONIZED/20170730T154909_20170730T160022_T17SQT,COPERNICUS/S2_SR_HARMONIZED/20170819T154859_20170819T160034_T17SQT,COPERNICUS/S2_SR_HARMONIZED/20170913T154901_20170913T160335_T17SQT,COPERNICUS/S2_SR_HARMONIZED/20171018T155239_20171018T160239_T17SQT,33.90088347476071,-78.70376438575147,N/A,EPSG:32617
EMSR504_12_56HLJ_x310465_y6296675_S2L2A,2021-01-24T00:02:41.024000Z,2021-03-15T00:02:41.024000Z,2021-03-30T00:02:39.024000Z,2021-04-19T00:02:39.024000Z,NaN,2020-03-20,2020-04-04,2020-04-14,NaN,COPERNICUS/S2_SR_HARMONIZED/20200320T000241_20200320T000236_T56HLH,COPERNICUS/S2_SR_HARMONIZED/20200404T000239_20200404T000237_T56HLH,COPERNICUS/S2_SR_HARMONIZED/20200414T000239_20200414T000236_T56HLJ,-33.464328246582085,150.9741981596023,N/A,EPSG:32756
