Nome_Serie,Data_1,Data_2,Data_3,Data_4,BBox_1,BBox_2,BBox_3,BBox_4,Lat_Centro,Lon_Centro,EPSG
EMSR763_1_33UVU_x443415_y5837245_S1RTC,2024-08-13T05:26:03.597580Z,2024-09-04T16:52:47.160957Z,2024-09-28T16:52:47.904498Z,2024-10-17T16:44:45.109988Z,"[148590.0, 5646640.0, 443950.0, 5867950.0]","[276210.0, 5702580.0, 565600.0, 5911190.0]","[276130.0, 5702610.0, 565510.0, 5911220.0]","[401434.0762289868, 5982722.386524887, 694224.0762289867, 5767962.386524887]",52.67084756133669,14.182034889542114,EPSG:32633
EMSR229_3_14RNR_x558225_y3050825_S1RTC,2017-06-30T12:32:07.822094Z,2017-08-22T00:34:35.338203Z,2017-08-29T12:31:56.847503Z,2017-09-15T00:34:36.301003Z,"[385370.0, 2834110.0, 670310.0, 3073080.0]","[480890.0, 3027630.0, 764230.0, 3242610.0]","[404930.0, 2942610.0, 685010.0, 3154390.0]","[480750.0, 3027640.0, 762230.0, 3242260.0]",27.568506756351336,-98.39723906987162,EPSG:32614
EMSR427_4_33VUE_x676655_y6427805_S1RTC,2020-01-05T05:40:07.296173Z,2020-01-24T05:32:16.074579Z,2020-02-29T05:32:15.474767Z,2020-03-24T05:32:15.543025Z,"[432380.0, 6458770.0, 723150.0, 6697450.0]","[168000.0, 6316240.0, 464720.0, 6540280.0]","[168110.0, 6316240.0, 464800.0, 6540260.0]","[167920.0, 6316240.0, 464580.0, 6540270.0]",57.944870550738074,12.006174971001936,EPSG:32632
EMSR352_1_39RTQ_x848885_y3446115_S1RTC,2019-02-20T02:38:49.908375Z,2019-03-01T14:51:13.824681Z,2019-04-08T02:45:59.917614Z,2019-04-09T02:38:50.417433Z,"[271280.0, 3235360.0, 552140.0, 3449940.0]","[614970.0, 3343370.0, 902330.0, 3561490.0]","[106020.0, 3387120.0, 386950.0, 3604390.0]","[271280.0, 3235350.0, 552120.0, 3449920.0]",31.085205407679716,48.66998837549783,EPSG:32639
EMSR348_1_37KBA_x264695_y8022345_S1RTC,2019-02-01T03:00:26.557896Z,2019-02-25T03:00:26.091236Z,2019-03-21T03:00:26.130672Z,2019-04-14T15:59:21.833235Z,"[219660.0, 7874830.0, 509970.0, 8101100.0]","[219590.0, 7874840.0, 509910.0, 8101120.0]","[219630.0, 7874820.0, 509950.0, 8101100.0]","[194270.0, 7928660.0, 488670.0, 8183690.0]",-17.88573758937672,36.791170231182214,EPSG:32737
EMSR328_1_13QCF_x406435_y2533045_S1RTC,2018-09-08T12:58:14.081670Z,2018-10-14T12:58:14.918070Z,2018-10-24T01:06:06.082505Z,2018-11-01T12:57:28.144674Z,"[276170.0, 2347770.0, 553850.0, 2562190.0]","[276210.0, 2347780.0, 553920.0, 2562200.0]","[375640.0, 2410230.0, 657160.0, 2624390.0]","[276400.0, 2346100.0, 565780.0, 2629190.0]",22.891311780823195,-105.89980774242022,EPSG:32613
EMSR514_1_21NUH_x334135_y783515_S1RTC,2021-04-19T22:08:38.236821Z,2021-05-25T22:08:39.935662Z,2021-06-13T09:36:23.871955Z,2021-06-18T22:08:41.487965Z,"[171650.0, 717610.0, 467360.0, 1006240.0]","[171670.0, 717610.0, 467370.0, 1006230.0]","[295250.0, 587690.0, 581380.0, 832370.0]","[171580.0, 717610.0, 467300.0, 1006250.0]",7.074425321617322,-58.49023603015861,EPSG:32621
EMSR427_4_33VUE_x684335_y6422685_S1RTC,2020-01-05T05:40:07.296173Z,2020-01-24T05:32:16.074579Z,2020-02-29T05:32:15.474767Z,2020-03-24T05:32:15.543025Z,"[432380.0, 6458770.0, 723150.0, 6697450.0]","[168000.0, 6316240.0, 464720.0, 6540280.0]","[168110.0, 6316240.0, 464800.0, 6540260.0]","[167920.0, 6316240.0, 464580.0, 6540270.0]",57.89581855184312,12.13170958914479,EPSG:32632
EMSR265_23_31UDP_x475695_y5323505_S1RTC,2017-11-25T06:07:04.154736Z,2018-01-09T17:40:30.608318Z,2018-01-27T17:39:34.106934Z,2018-02-24T05:58:43.086859Z,"[180540.0, 5214300.0, 475930.0, 5433390.0]","[325830.0, 5265850.0, 609270.0, 5475410.0]","[342370.0, 5172560.0, 625620.0, 5382670.0]","[340720.0, 5245120.0, 633170.0, 5457740.0]",48.0529354226116,2.6909518061706925,EPSG:32631
EMSR352_1_39RTQ_x841205_y3464035_S1RTC,2019-02-20T02:38:49.908375Z,2019-03-01T14:51:13.824681Z,2019-04-08T02:45:59.917614Z,2019-04-09T02:38:50.417433Z,"[271280.0, 3235360.0, 552140.0, 3449940.0]","[614970.0, 3343370.0, 902330.0, 3561490.0]","[106020.0, 3387120.0, 386950.0, 3604390.0]","[271280.0, 3235350.0, 552120.0, 3449920.0]",31.248843728540184,48.595728902125586,EPSG:32639
EMSR274_6_39KTV_x277345_y7919325_S1RTC,2018-02-12T02:11:12.827011Z,2018-02-24T02:11:12.624414Z,2018-03-25T15:17:37.869732Z,2018-04-13T02:11:13.505700Z,"[231320.0, 7772400.0, 521350.0, 7999060.0]","[231330.0, 7772430.0, 521370.0, 7999090.0]","[65280.0, 7752240.0, 355000.0, 7983040.0]","[231360.0, 7772410.0, 521420.0, 7999060.0]",-18.817555124326176,48.89927956101936,EPSG:32739
EMSR197_1_39LUD_x367105_y8301575_S1RTC,2017-01-24T02:10:16.589837Z,2017-02-05T02:10:16.360044Z,2017-03-12T02:17:35.016771Z,2017-04-06T02:10:16.805640Z,"[310500.0, 8105410.0, 599200.0, 8331370.0]","[309660.0, 8105410.0, 599190.0, 8331530.0]","[113110.0, 8190860.0, 398670.0, 8414180.0]","[309650.0, 8105410.0, 599200.0, 8331530.0]",-15.37068975439121,49.7736556627458,EPSG:32739
EMSR469_8_49PBS_x262735_y1678945_S1RTC,2020-08-26T10:56:27.903325Z,2020-09-19T10:56:28.731542Z,2020-10-13T10:56:29.330641Z,2020-11-06T10:56:29.081060Z,"[113400.0, 1496970.0, 394580.0, 1711080.0]","[113720.0, 1496970.0, 394730.0, 1711080.0]","[113630.0, 1496970.0, 394640.0, 1711080.0]","[113550.0, 1496960.0, 394640.0, 1711080.0]",15.164191180361508,108.80367898913627,EPSG:32649
EMSR352_1_39RTQ_x866805_y3420515_S1RTC,2019-02-20T02:38:49.908375Z,2019-03-01T14:51:13.824681Z,2019-04-08T02:45:59.917614Z,2019-04-09T02:38:50.417433Z,"[271280.0, 3235360.0, 552140.0, 3449940.0]","[614970.0, 3343370.0, 902330.0, 3561490.0]","[106020.0, 3387120.0, 386950.0, 3604390.0]","[271280.0, 3235350.0, 552120.0, 3449920.0]",30.849253811901967,48.84818690572496,EPSG:32639
EMSR265_23_31UDP_x444975_y5308145_S1RTC,2017-11-25T06:07:04.154736Z,2018-01-09T17:40:30.608318Z,2018-01-27T17:39:34.106934Z,2018-02-24T05:58:43.086859Z,"[180540.0, 5214300.0, 475930.0, 5433390.0]","[325830.0, 5265850.0, 609270.0, 5475410.0]","[342370.0, 5172560.0, 625620.0, 5382670.0]","[340720.0, 5245120.0, 633170.0, 5457740.0]",47.91290085370976,2.280655277927628,EPSG:32631
EMSR279_1_30TWN_x552215_y4767375_S1RTC,2018-02-28T06:17:15.738139Z,2018-03-31T18:02:58.228436Z,2018-04-17T06:17:16.634529Z,2018-04-29T06:17:17.269028Z,"[389730.0, 4692200.0, 680510.0, 4902760.0]","[420420.0, 4658070.0, 710120.0, 4871240.0]","[389750.0, 4692160.0, 680510.0, 4902720.0]","[389670.0, 4692170.0, 680430.0, 4902710.0]",43.045709194233226,-2.3432622076003153,EPSG:32630
EMSR783_1_30VVJ_x446405_y6332445_S1RTC,2024-11-21T06:30:09.964967Z,2024-12-15T06:30:33.306943Z,2025-01-01T17:51:33.706055Z,2025-01-25T17:51:31.955851Z,"[388006.2248225001, 6551064.350824969, 679996.2248225, 6339014.350824969]","[357365.91190216446, 6385631.308140718, 650005.9119021645, 6172401.308140718]","[419670.0, 6189860.0, 708870.0, 6405910.0]","[419620.0, 6189840.0, 708780.0, 6405900.0]",57.12085139820177,-3.8640809122004787,EPSG:32630
EMSR352_1_39STS_x832375_y3605745_S1RTC,2019-02-25T02:46:17.373838Z,2019-03-20T14:43:21.580001Z,2019-04-08T02:45:34.917525Z,2019-05-08T02:46:18.836410Z,"[135410.0, 3545780.0, 418390.0, 3763130.0]","[218970.0, 3489080.0, 502690.0, 3698890.0]","[139740.0, 3554120.0, 420000.0, 3770600.0]","[135400.0, 3545770.0, 418350.0, 3763110.0]",32.527475420702146,48.551880436268874,EPSG:32639
EMSR774_1_15QTV_x213865_y1994415_S1RTC,2024-08-30T12:18:46.124867Z,2024-10-08T00:32:14.722438Z,2024-11-01T00:32:11.576689Z,2024-11-13T00:32:13.596598Z,"[628650.0, 1834170.0, 911880.0, 2068800.0]","[87160.0, 1861750.0, 370320.0, 2074410.0]","[87430.71495338136, 2054839.88781602, 366480.71495338134, 1843339.88781602]","[83945.64912484957, 2074703.3465677279, 372225.6491248496, 1861983.3465677279]",18.008007928418795,-95.69016218658416,EPSG:32614
EMSR342_4_54KWC_x558925_y7710315_S1RTC,2018-12-23T20:01:27.043694Z,2019-01-04T20:01:26.589964Z,2019-02-09T20:01:26.632597Z,2019-03-17T20:01:25.259986Z,"[462090.0, 7614980.0, 755740.0, 7845470.0]","[462110.0, 7614980.0, 755760.0, 7845470.0]","[458320.0, 7593960.0, 751020.0, 7849070.0]","[462080.0, 7614990.0, 755720.0, 7845480.0]",-20.71722391366388,141.57815331925823,EPSG:32754
EMSR778_12_16PFB_x619155_y1622275_S1RTC,2024-09-17T11:30:24.442205Z,2024-11-09T11:38:23.411470Z,2024-11-21T11:38:22.746597Z,2024-12-03T11:38:21.969749Z,"[595290.0, 1444450.0, 874610.0, 1658320.0]","[391641.02918426925, 1756701.9085605112, 671361.0291842693, 1541991.9085605112]","[391596.1678688929, 1756703.056934398, 671326.1678688929, 1541993.056934398]","[391543.55767423706, 1756695.3952114214, 671253.5576742371, 1541995.3952114214]",14.659832441306515,-85.88160962329702,EPSG:32616
EMSR184_4_55HCC_x354895_y6274005_S1RTC,2016-08-03T19:32:02.396534Z,2016-09-08T19:32:03.733594Z,2016-10-04T09:03:14.863150Z,2016-10-22T09:03:54.150257Z,"[285430.0, 6137240.0, 583370.0, 6373000.0]","[285460.0, 6137260.0, 583410.0, 6373030.0]","[172210.0, 6131140.0, 471570.0, 6395750.0]","[177730.0, 6113030.0, 477170.0, 6377730.0]",-33.675617330481025,145.4484655206161,EPSG:32755
EMSR279_11_31TCF_x324155_y4506375_S1RTC,2018-02-25T17:46:02.955421Z,2018-04-01T06:00:48.683321Z,2018-04-19T17:54:11.153737Z,2018-05-13T17:54:12.413701Z,"[299010.0, 4477380.0, 584060.0, 4687130.0]","[180010.0, 4411690.0, 475470.0, 4629600.0]","[133980.0, 4440020.0, 417860.0, 4644520.0]","[133960.0, 4440020.0, 417830.0, 4644520.0]",40.678318830913526,0.9343731413173142,EPSG:32631
EMSR779_3_33PVP_x463555_y1298905_S1RTC,2024-10-06T04:48:06.832205Z,2024-11-11T17:14:38.672625Z,2024-11-23T17:14:37.863634Z,2024-12-17T17:14:35.635755Z,"[395650.0, 1082780.0, 675220.0, 1298780.0]","[303957.67653346783, 1482650.0737999405, 583897.6765334678, 1267150.0737999405]","[303957.3201920779, 1482649.1977645967, 583897.3201920779, 1267149.1977645967]","[304101.01367818716, 1482633.8503922569, 584031.0136781872, 1267143.8503922569]",11.738247690523009,14.677231433867433,EPSG:32633
EMSR712_5_32UPD_x606305_y5820775_S1RTC,2023-11-14T17:01:01.478622Z,2023-12-13T17:09:17.625557Z,2024-01-06T17:09:16.264194Z,2024-01-18T17:09:15.509469Z,"[547070.0, 5673550.0, 842640.0, 5894700.0]","[403650.0, 5696490.0, 695030.0, 5910830.0]","[403670.0, 5696490.0, 695030.0, 5910840.0]","[403600.0, 5696470.0, 694980.0, 5910820.0]",52.51498502602828,10.585375322390446,EPSG:32632
EMSR322_17_16RFV_x666085_y3419405_S1RTC,2018-08-22T23:45:48.244615Z,2018-09-27T23:45:49.680076Z,2018-10-11T11:41:01.071789Z,2018-11-02T23:45:49.953334Z,"[475510.0, 3206240.0, 762760.0, 3447610.0]","[475520.0, 3206270.0, 762770.0, 3447620.0]","[506290.0, 3329150.0, 787590.0, 3564650.0]","[475410.0, 3206240.0, 762700.0, 3447620.0]",30.88463904032533,-85.24915045468921,EPSG:32616
EMSR265_14_31UEQ_x514875_y5407715_S1RTC,2017-12-10T17:40:00.957934Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-21T17:32:23.018319Z,"[313650.0, 5339730.0, 596270.0, 5548690.0]","[354090.0, 5319060.0, 644300.0, 5530880.0]","[313740.0, 5339730.0, 596360.0, 5548690.0]","[465710.0, 5311820.0, 754150.0, 5527470.0]",48.810737103083866,3.219969608609865,EPSG:32631
EMSR416_2_30TXP_x674245_y4858365_S1RTC,2019-10-15T06:16:44.429484Z,2019-12-10T17:55:15.607521Z,2019-12-15T06:09:19.066851Z,2020-01-20T06:09:09.386260Z,"[396080.0, 4730180.0, 687710.0, 4940550.0]","[563370.0, 4766190.0, 855700.0, 4984710.0]","[555780.0, 4684430.0, 843750.0, 4889340.0]","[567250.0, 4740090.0, 851890.0, 4943790.0]",43.84603532663645,-0.8164255297432608,EPSG:32630
EMSR479_1_15QVA_x469665_y2023455_S1RTC,2020-09-18T00:23:58.015124Z,2020-10-12T00:23:58.669074Z,2020-11-11T00:23:13.574051Z,2020-11-29T00:23:57.770330Z,"[287000.0, 1932080.0, 570450.0, 2146400.0]","[286800.0, 1932080.0, 570270.0, 2146420.0]","[290550.0, 1912430.0, 569790.0, 2126010.0]","[286990.0, 1932070.0, 570480.0, 2146400.0]",18.288984275822802,-93.27495721306703,EPSG:32615
EMSR712_4_32UNC_x541985_y5701295_S1RTC,2023-11-09T05:42:18.764126Z,2023-11-28T05:34:20.691824Z,2024-01-03T05:34:18.967777Z,2024-01-27T05:34:18.191638Z,"[302180.0, 5758830.0, 594740.0, 5973620.0]","[423940.0, 5655570.0, 713840.0, 5864580.0]","[424020.0, 5655560.0, 713910.0, 5864580.0]","[423870.0, 5655570.0, 713750.0, 5864590.0]",51.44970931557567,9.62254632450914,EPSG:32632
EMSR483_3_33SXD_x662425_y4373005_S1RTC,2020-10-13T04:56:14.771609Z,2020-10-31T16:48:50.420258Z,2020-11-24T16:48:49.708533Z,2020-12-12T16:48:08.368604Z,"[552010.0, 4339900.0, 835750.0, 4545800.0]","[550510.0, 4201140.0, 843830.0, 4419260.0]","[550470.0, 4201120.0, 843800.0, 4419250.0]","[547840.0, 4208130.0, 842530.0, 4426200.0]",39.479603507930165,16.90332895553896,EPSG:32633
EMSR712_8_32UNC_x582215_y5789595_S1RTC,2023-11-11T05:26:08.616591Z,2023-11-26T17:01:00.739944Z,2023-12-25T17:09:16.656836Z,2024-01-06T17:09:16.264194Z,"[148590.0, 5646540.0, 444830.0, 5868030.0]","[547150.0, 5673550.0, 842700.0, 5894690.0]","[403770.0, 5696490.0, 695140.0, 5910830.0]","[403670.0, 5696490.0, 695030.0, 5910840.0]",52.23895199241434,10.222703191287282,EPSG:32633
EMSR481_1_16PCB_x398465_y1681725_S1RTC,2020-09-26T23:58:25.809841Z,2020-10-26T00:06:27.614780Z,2020-11-11T11:46:25.599363Z,2020-12-13T00:06:26.370735Z,"[370510.0, 1588490.0, 656230.0, 1804200.0]","[168200.0, 1508090.0, 450300.0, 1722750.0]","[167440.0, 1533110.0, 448210.0, 1750050.0]","[168240.0, 1508080.0, 450350.0, 1722740.0]",15.198090645088838,-87.93341540142949,EPSG:32616
EMSR264_16_38KND_x518505_y7797885_S1RTC,2017-11-18T02:27:55.703581Z,2017-12-12T02:27:54.934084Z,2018-01-11T02:27:03.804252Z,2018-01-29T02:27:53.150028Z,"[408150.0, 7687490.0, 697320.0, 7916320.0]","[408140.0, 7687500.0, 697300.0, 7916340.0]","[421240.0, 7741440.0, 711540.0, 7970200.0]","[408170.0, 7687500.0, 697310.0, 7916340.0]",-19.92678059161738,45.18900438657863,EPSG:32738
EMSR502_5_29UMT_x504165_y5743005_S1RTC,2021-01-03T06:47:59.280245Z,2021-02-02T06:47:27.441830Z,2021-02-25T06:56:09.277957Z,2021-03-19T18:23:01.529194Z,"[398730.0, 5701110.0, 687520.0, 5911320.0]","[385430.0, 5626090.0, 675810.0, 5837020.0]","[261340.0, 5713180.0, 546640.0, 5928430.0]","[369380.0, 5695010.0, 655150.0, 5907510.0]",51.826371598925725,-8.921063115778953,EPSG:32629
EMSR261_1_32UNC_x557225_y5785955_S1RTC,2017-10-15T17:08:00.031989Z,2017-10-28T17:00:25.952471Z,2017-12-17T05:33:44.589471Z,2017-12-29T05:33:43.979322Z,"[407050.0, 5689890.0, 695630.0, 5903730.0]","[546960.0, 5673550.0, 842510.0, 5894700.0]","[424090.0, 5655710.0, 713160.0, 5864580.0]","[424210.0, 5655700.0, 713290.0, 5864570.0]",52.20945301366476,9.856151186928454,EPSG:32632
EMSR264_16_38KMD_x496435_y7838885_S1RTC,2017-11-18T02:27:55.703581Z,2017-12-12T02:27:54.934084Z,2018-01-11T02:27:03.804252Z,2018-01-29T02:27:53.150028Z,"[408150.0, 7687490.0, 697320.0, 7916320.0]","[408140.0, 7687500.0, 697300.0, 7916340.0]","[421240.0, 7741440.0, 711540.0, 7970200.0]","[408170.0, 7687500.0, 697310.0, 7916340.0]",-19.55636480226645,44.9781686770855,EPSG:32738
EMSR279_11_31TBF_x280345_y4505505_S1RTC,2018-02-24T17:54:38.139654Z,2018-04-01T06:00:48.683321Z,2018-04-19T17:54:11.153737Z,2018-05-13T17:54:12.413701Z,"[149120.0, 4345850.0, 430670.0, 4551130.0]","[180010.0, 4411690.0, 475470.0, 4629600.0]","[133980.0, 4440020.0, 417860.0, 4644520.0]","[133960.0, 4440020.0, 417830.0, 4644520.0]",40.66005585636137,0.41673785926775325,EPSG:32631
EMSR472_1_48QYE_x700365_y1901585_S1RTC,2020-08-26T10:57:42.901858Z,2020-09-24T11:05:19.568913Z,2020-10-18T11:05:19.895613Z,2020-10-22T22:43:56.228542Z,"[652070.0, 1996930.0, 937670.0, 2215530.0]","[486590.0, 1741620.0, 771240.0, 1958500.0]","[486670.0, 1741610.0, 771370.0, 1958490.0]","[594270.0, 1834130.0, 877240.0, 2073130.0]",17.178704874617704,106.89586162200831,EPSG:32648
EMSR184_4_55HCC_x357455_y6279125_S1RTC,2016-08-03T19:32:02.396534Z,2016-09-08T19:32:03.733594Z,2016-10-04T09:03:14.863150Z,2016-10-22T09:03:54.150257Z,"[285430.0, 6137240.0, 583370.0, 6373000.0]","[285460.0, 6137260.0, 583410.0, 6373030.0]","[172210.0, 6131140.0, 471570.0, 6395750.0]","[177730.0, 6113030.0, 477170.0, 6377730.0]",-33.629797805652444,145.47688592163797,EPSG:32755
EMSR550_13_55HED_x597845_y6307695_S1RTC,2021-09-18T19:32:32.401214Z,2021-10-19T19:24:10.299265Z,2021-11-24T19:24:09.509964Z,2021-12-06T19:24:08.960778Z,"[288920.0, 6154100.0, 588730.0, 6390390.0]","[493970.0, 6210470.0, 797200.0, 6451470.0]","[493850.0, 6210470.0, 797050.0, 6451470.0]","[493900.0, 6210480.0, 797090.0, 6451470.0]",-33.3769135800186,148.06559159337087,EPSG:32755
EMSR279_8_30TXM_x652205_y4630205_S1RTC,2018-02-24T17:55:03.139490Z,2018-03-25T18:03:15.290893Z,2018-04-18T06:08:42.286091Z,2018-04-24T18:02:34.029819Z,"[123460.0, 4514230.0, 406430.0, 4718400.0]","[452140.0, 4493420.0, 740010.0, 4708060.0]","[536730.0, 4554150.0, 821280.0, 4760670.0]","[453310.0, 4491220.0, 741040.0, 4705850.0]",41.79738579349251,-1.1526563180376332,EPSG:32631
EMSR261_1_32UND_x549365_y5816095_S1RTC,2017-10-15T17:08:00.031989Z,2017-10-30T05:33:45.954120Z,2017-12-17T05:33:19.589690Z,2017-12-17T05:33:44.589471Z,"[407050.0, 5689890.0, 695630.0, 5903730.0]","[424150.0, 5655680.0, 713210.0, 5864550.0]","[451730.0, 5822960.0, 739970.0, 6030640.0]","[424090.0, 5655710.0, 713160.0, 5864580.0]",52.48118009500749,9.745675714087922,EPSG:32632
EMSR779_3_33PVN_x491605_y1279065_S1RTC,2024-10-06T17:14:39.385270Z,2024-10-30T04:48:06.792731Z,2024-11-23T17:14:12.863949Z,2024-12-17T17:14:10.636118Z,"[303750.0, 1266980.0, 583650.0, 1482490.0]","[395804.2687601462, 1298942.9388029925, 675294.2687601462, 1082952.9388029925]","[336780.5351060336, 1315923.1671594037, 617230.5351060336, 1099793.1671594037]","[336920.03114552726, 1315917.4685049881, 617350.0311455273, 1099787.4685049881]",11.55899737286041,14.934698585354234,EPSG:32633
EMSR326_2_30SUG_x353455_y4121355_S1RTC,2018-09-01T06:27:32.430274Z,2018-10-01T18:18:42.439395Z,2018-10-25T18:18:42.753427Z,2018-10-26T06:19:17.507302Z,"[611070.0, 3936520.0, 893220.0, 4142050.0]","[179940.0, 4034220.0, 460090.0, 4240890.0]","[180020.0, 4034210.0, 460150.0, 4240880.0]","[258130.0, 3944020.0, 544680.0, 4158930.0]",37.21591032726276,-4.637267037787262,EPSG:32629
EMSR763_1_33UVU_x448535_y5873085_S1RTC,2024-08-13T05:26:03.597580Z,2024-09-04T16:52:47.160957Z,2024-09-28T16:52:47.904498Z,2024-10-17T16:44:45.109988Z,"[148590.0, 5646640.0, 443950.0, 5867950.0]","[276210.0, 5702580.0, 565600.0, 5911190.0]","[276130.0, 5702610.0, 565510.0, 5911220.0]","[401434.0762289868, 5982722.386524887, 694224.0762289867, 5767962.386524887]",52.99350894122149,14.25223383362685,EPSG:32633
EMSR264_4_38LQJ_x796425_y8306315_S1RTC,2017-11-25T02:18:29.275732Z,2017-12-12T02:26:39.934332Z,2018-01-12T15:18:50.891816Z,2018-01-29T02:26:38.150277Z,"[117380.0, 8206320.0, 385310.0, 8358680.0]","[531140.0, 8185830.0, 821780.0, 8413670.0]","[588140.0, 8237120.0, 875690.0, 8460970.0]","[531150.0, 8185840.0, 821780.0, 8413680.0]",-15.314004626379461,47.77226077514461,EPSG:32739
EMSR347_6_36LXH_x686335_y8271075_S1RTC,2019-01-25T16:08:25.585999Z,2019-03-02T16:08:11.041337Z,2019-03-14T16:08:14.257407Z,2019-03-20T16:08:55.749185Z,"[542570.0, 8278000.0, 829580.0, 8502340.0]","[563110.0, 8184590.0, 850130.0, 8409170.0]","[558550.0, 8206610.0, 847240.0, 8431570.0]","[561050.0, 8204700.0, 845180.0, 8428650.0]",-15.642823857561298,34.750192661574665,EPSG:32736
EMSR416_1_30TXP_x643735_y4829635_S1RTC,2019-10-15T06:16:44.429484Z,2019-12-04T17:55:43.428938Z,2019-12-15T06:09:19.066851Z,2020-01-20T06:09:09.386260Z,"[396080.0, 4730180.0, 687710.0, 4940550.0]","[583080.0, 4673310.0, 876940.0, 4892280.0]","[555780.0, 4684430.0, 843750.0, 4889340.0]","[567250.0, 4740090.0, 851890.0, 4943790.0]",43.59410117884944,-1.2035282965147978,EPSG:32630
EMSR265_23_31UDP_x473135_y5303025_S1RTC,2017-11-25T06:07:04.154736Z,2018-01-09T17:40:30.608318Z,2018-01-27T17:39:34.106934Z,2018-02-24T05:58:43.086859Z,"[180540.0, 5214300.0, 475930.0, 5433390.0]","[325830.0, 5265850.0, 609270.0, 5475410.0]","[342370.0, 5172560.0, 625620.0, 5382670.0]","[340720.0, 5245120.0, 633170.0, 5457740.0]",47.8685775249437,2.6578177998880643,EPSG:32631
EMSR637_17_55JGH_x763905_y6737595_S1RTC,2022-08-15T19:23:24.538861Z,2022-09-18T08:41:11.633514Z,2022-10-24T08:41:12.365956Z,2022-11-05T08:41:11.925750Z,"[590980.0, 6538740.0, 894160.0, 6779490.0]","[620190.0, 6671940.0, 912860.0, 6900730.0]","[620050.0, 6671930.0, 912720.0, 6900710.0]","[620190.0, 6671950.0, 912850.0, 6900730.0]",-29.474560649800072,149.73463647456168,EPSG:32755
EMSR283_10_32VNP_x522415_y6858345_S1RTC,2018-04-01T05:54:58.684264Z,2018-04-14T05:47:21.181354Z,2018-05-14T17:02:21.396933Z,2018-06-08T05:39:14.080139Z,"[254010.0, 6736290.0, 550550.0, 6958510.0]","[371470.0, 6779050.0, 663800.0, 6993530.0]","[341580.0, 6726740.0, 624630.0, 6939010.0]","[477310.0, 6759920.0, 765880.0, 6967350.0]",61.84567131026001,9.450023177718588,EPSG:32632
EMSR265_14_31UEQ_x502075_y5430755_S1RTC,2017-12-10T17:40:00.957934Z,2018-01-13T05:59:14.975129Z,2018-01-27T17:39:59.106608Z,2018-02-21T17:32:23.018319Z,"[313650.0, 5339730.0, 596270.0, 5548690.0]","[354090.0, 5319060.0, 644300.0, 5530880.0]","[313740.0, 5339730.0, 596360.0, 5548690.0]","[465710.0, 5311820.0, 754150.0, 5527470.0]",49.018199971182256,3.045817686461352,EPSG:32631
EMSR629_1_42RVR_x424035_y3045495_S1RTC,2022-07-13T01:26:00.756005Z,2022-07-29T13:28:35.284687Z,2022-08-30T01:26:03.509461Z,2022-09-03T13:28:37.524032Z,"[256580.0, 2899320.0, 541560.0, 3114450.0]","[346460.0, 3033580.0, 628980.0, 3246210.0]","[256590.0, 2899310.0, 541580.0, 3114440.0]","[346190.0, 3033580.0, 628640.0, 3246220.0]",27.519639421393542,68.24369711880324,EPSG:32642
EMSR634_7_33TUJ_x345885_y4839835_S1RTC,2022-07-22T16:58:23.798986Z,2022-09-12T05:20:00.010127Z,2022-09-19T05:11:47.804508Z,2022-10-18T05:20:00.370345Z,"[292480.0, 4677030.0, 581360.0, 4886740.0]","[115270.0, 4783220.0, 410790.0, 5003480.0]","[279270.0, 4768620.0, 569120.0, 4983270.0]","[115440.0, 4783220.0, 410980.0, 5003480.0]",43.68432737786501,13.10369073171604,EPSG:32633
EMSR199_13_17MQM_x711365_y9103535_S1RTC,2017-02-03T23:42:31.757071Z,2017-03-11T23:42:31.664344Z,2017-03-24T23:35:08.965190Z,2017-04-16T23:42:32.862354Z,"[472970.0, 8970210.0, 763360.0, 9219680.0]","[472810.0, 8970100.0, 763240.0, 9219640.0]","[700570.0, 9068940.0, 971110.0, 9237260.0]","[472850.0, 8970180.0, 763270.0, 9219660.0]",-8.11701643706441,-79.07020159941199,EPSG:32717
EMSR314_1_31PHK_x803155_y977965_S1RTC,2018-08-04T17:54:07.917892Z,2018-09-09T17:54:09.933292Z,2018-09-21T17:54:10.254079Z,2018-10-15T17:54:10.751660Z,"[587460.0, 789660.0, 869860.0, 1008310.0]","[587400.0, 789630.0, 869820.0, 1008290.0]","[587410.0, 789660.0, 869810.0, 1008310.0]","[587330.0, 789660.0, 869720.0, 1008320.0]",8.825512049216288,5.767364566206301,EPSG:32631
