Nome_Serie,Data_1_org_SAR,Data_2_org_SAR,Data_3_org_SAR,Data_4_org_SAR,Data_1_SAR,Data_2_SAR,Data_3_SAR,Data_4_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_org_OPT,Data_2_org_OPT,Data_3_org_OPT,Data_4_org_OPT,Data_1_OPT,Data_2_OPT,Data_3_OPT,Data_4_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT,month
EMSR200_2_55KFT_x646495_y7732825,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.50900696539462,148.41714592145306,EPSG:32755,,,,,,,,,,,,,8
EMSR200_2_55KFT_x646495_y7735385,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.48588146490049,148.41693332374052,EPSG:32755,,,,,,,,,,,,,6
EMSR200_2_55KFT_x646495_y7748185,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.370253009400827,148.41587472939176,EPSG:32755,,,,,,,,,,,,,4
EMSR200_2_55KFT_x646495_y7750745,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.34712712811694,148.41566388797196,EPSG:32755,,,,,,,,,,,,,5
EMSR200_2_55KFT_x646495_y7755865,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.30087517584803,148.41524308099676,EPSG:32755,,,,,,,,,,,,,9
EMSR200_2_55KFT_x649055_y7732825,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.508804792782605,148.4416910747011,EPSG:32755,,,,,,,,,,,,,1
EMSR200_2_55KFT_x649055_y7735385,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.485679540202803,148.44147479785005,EPSG:32755,,,,,,,,,,,,,1
EMSR200_2_55KFT_x649055_y7737945,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.46255422393558,148.4412588192853,EPSG:32755,,,,,,,,,,,,,2
EMSR200_2_55KFT_x649055_y7748185,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.370052323199044,148.44039788383256,EPSG:32755,,,,,,,,,,,,,6
EMSR200_2_55KFT_x649055_y7750745,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.34692668939997,148.44018339365977,EPSG:32755,,,,,,,,,,,,,8
EMSR200_2_55KFT_x649055_y7753305,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.32380099227585,148.4399692005599,EPSG:32755,,,,,,,,,,,,,2
EMSR200_2_55KFT_x649055_y7755865,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.3006752318872,148.4397553043319,EPSG:32755,,,,,,,,,,,,,5
EMSR200_2_55KFT_x649055_y7758425,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.27754940829458,148.43954170477517,EPSG:32755,,,,,,,,,,,,,4
EMSR200_2_55KFT_x651615_y7727705,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.55484896058053,148.46667675193635,EPSG:32755,,,,,,,,,,,,,9
EMSR200_2_55KFT_x651615_y7730265,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.531724087870263,148.4664561888114,EPSG:32755,,,,,,,,,,,,,1
EMSR200_2_55KFT_x651615_y7732825,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.50859915127876,148.4662359294595,EPSG:32755,,,,,,,,,,,,,12
EMSR200_2_55KFT_x651615_y7735385,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.485474150866374,148.46601597367334,EPSG:32755,,,,,,,,,,,,,2
EMSR200_2_55KFT_x651615_y7740505,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.43922395882044,148.46557697197093,EPSG:32755,,,,,,,,,,,,,8
EMSR200_2_55KFT_x651615_y7743065,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.41609876730778,148.46535792564194,EPSG:32755,,,,,,,,,,,,,12
EMSR200_2_55KFT_x651615_y7745625,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.39297351221595,148.46513918205318,EPSG:32755,,,,,,,,,,,,,5
EMSR200_2_55KFT_x651615_y7750745,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.34672281153697,148.4647026022747,EPSG:32755,,,,,,,,,,,,,7
EMSR200_2_55KFT_x651615_y7753305,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.323597366070963,148.46448476567508,EPSG:32755,,,,,,,,,,,,,1
EMSR200_2_55KFT_x651615_y7755865,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.300471857268136,148.4642672309959,EPSG:32755,,,,,,,,,,,,,3
EMSR200_2_55KFT_x651615_y7758425,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.277346285189136,148.46404999803298,EPSG:32755,,,,,,,,,,,,,4
EMSR200_2_55KFT_x651615_y7760985,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.254220649894705,148.46383306658268,EPSG:32755,,,,,,,,,,,,,7
EMSR200_2_55KFT_x651615_y7763545,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.231094951445566,148.46361643644164,EPSG:32755,,,,,,,,,,,,,7
EMSR200_2_55KFT_x651615_y7766105,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.20796918990252,148.46340010740684,EPSG:32755,,,,,,,,,,,,,9
EMSR200_2_55KFT_x651615_y7768665,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.18484336532638,148.46318407927558,EPSG:32755,,,,,,,,,,,,,9
EMSR200_2_55KFT_x654175_y7727705,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.554639337300333,148.49122867581562,EPSG:32755,,,,,,,,,,,,,4
EMSR200_2_55KFT_x654175_y7730265,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.53151472115929,148.49100442380785,EPSG:32755,,,,,,,,,,,,,1
EMSR200_2_55KFT_x654175_y7732825,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.50839004106246,148.49078048065215,EPSG:32755,,,,,,,,,,,,,4
EMSR200_2_55KFT_x654175_y7735385,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.4852652970703,148.4905568461378,EPSG:32755,,,,,,,,,,,,,5
EMSR200_2_55KFT_x654175_y7737945,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.462140489243296,148.49033352005446,EPSG:32755,,,,,,,,,,,,,7
EMSR200_2_55KFT_x654175_y7740505,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.43901561764198,148.49011050219207,EPSG:32755,,,,,,,,,,,,,4
EMSR200_2_55KFT_x654175_y7743065,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.41589068232693,148.48988779234105,EPSG:32755,,,,,,,,,,,,,8
EMSR200_2_55KFT_x654175_y7745625,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.392765683358736,148.48966539029206,EPSG:32755,,,,,,,,,,,,,2
EMSR200_2_55KFT_x654175_y7748185,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.36964062079804,148.48944329583617,EPSG:32755,,,,,,,,,,,,,4
EMSR200_2_55KFT_x654175_y7750745,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.346515494705525,148.48922150876487,EPSG:32755,,,,,,,,,,,,,7
EMSR200_2_55KFT_x654175_y7753305,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.3233903051419,148.48900002886995,EPSG:32755,,,,,,,,,,,,,1
EMSR200_2_55KFT_x654175_y7755865,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.30026505216792,148.48877885594354,EPSG:32755,,,,,,,,,,,,,8
EMSR200_2_55KFT_x654175_y7758425,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.277139735844376,148.4885579897782,EPSG:32755,,,,,,,,,,,,,4
EMSR200_2_55KFT_x654175_y7763545,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.23088891339192,148.4881171769026,EPSG:32755,,,,,,,,,,,,,3
EMSR200_2_55KFT_x654175_y7766105,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.207763407384768,148.48789722977915,EPSG:32755,,,,,,,,,,,,,7
EMSR200_2_55KFT_x654175_y7768665,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.184637838271584,148.48767758859046,EPSG:32755,,,,,,,,,,,,,12
EMSR200_2_55KFT_x656735_y7727705,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.554426236981207,148.51578029063177,EPSG:32755,,,,,,,,,,,,,1
EMSR200_2_55KFT_x656735_y7730265,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.53130188166442,148.51555234995223,EPSG:32755,,,,,,,,,,,,,2
EMSR200_2_55KFT_x656735_y7732825,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.50817746231606,148.51532472320352,EPSG:32755,,,,,,,,,,,,,4
EMSR200_2_55KFT_x656735_y7735385,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.485052978996706,148.5150974101714,EPSG:32755,,,,,,,,,,,,,4
EMSR200_2_55KFT_x656735_y7740505,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.43880382068745,148.51464372440196,EPSG:32755,,,,,,,,,,,,,2
EMSR200_2_55KFT_x656735_y7743065,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.4156791458189,148.51441735123817,EPSG:32755,,,,,,,,,,,,,9
EMSR200_2_55KFT_x656735_y7745625,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.392554407222,148.51419129093787,EPSG:32755,,,,,,,,,,,,,4
EMSR200_2_55KFT_x656735_y7748185,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.3694296049575,148.51396554328872,EPSG:32755,,,,,,,,,,,,,3
EMSR200_2_55KFT_x656735_y7750745,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.34630473908622,148.51374010807876,EPSG:32755,,,,,,,,,,,,,5
EMSR200_2_55KFT_x656735_y7753305,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.32317980966897,148.51351498509635,EPSG:32755,,,,,,,,,,,,,8
EMSR200_2_55KFT_x656735_y7755865,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.30005481676663,148.51329017413025,EPSG:32755,,,,,,,,,,,,,2
EMSR200_2_55KFT_x656735_y7758425,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.2769297604401,148.5130656749696,EPSG:32755,,,,,,,,,,,,,4
EMSR200_2_55KFT_x656735_y7760985,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.25380464075032,148.51284148740382,EPSG:32755,,,,,,,,,,,,,12
EMSR200_2_55KFT_x656735_y7763545,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.23067945775826,148.5126176112228,EPSG:32755,,,,,,,,,,,,,8
EMSR200_2_55KFT_x656735_y7766105,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.20755421152495,148.5123940462168,EPSG:32755,,,,,,,,,,,,,4
EMSR200_2_55KFT_x659295_y7727705,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.55420965980907,148.5403315913026,EPSG:32755,,,,,,,,,,,,,5
EMSR200_2_55KFT_x659295_y7730265,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.53108556957132,148.5400999621659,EPSG:32755,,,,,,,,,,,,,9
EMSR200_2_55KFT_x659295_y7732825,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.507961415224976,148.53986865203834,EPSG:32755,,,,,,,,,,,,,8
EMSR200_2_55KFT_x659295_y7735385,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.48483719683073,148.53963766070223,EPSG:32755,,,,,,,,,,,,,6
EMSR200_2_55KFT_x659295_y7737945,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.461712914449308,148.5394069879403,EPSG:32755,,,,,,,,,,,,,5
EMSR200_2_55KFT_x659295_y7740505,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.43858856814148,148.5391766335357,EPSG:32755,,,,,,,,,,,,,12
EMSR200_2_55KFT_x659295_y7743065,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.415464157968035,148.53894659727183,EPSG:32755,,,,,,,,,,,,,6
EMSR200_2_55KFT_x659295_y7745625,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.392339683989825,148.53871687893258,EPSG:32755,,,,,,,,,,,,,3
EMSR200_2_55KFT_x659295_y7748185,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.36921514626772,148.53848747830213,EPSG:32755,,,,,,,,,,,,,6
EMSR200_2_55KFT_x659295_y7750745,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.34609054486264,148.53825839516512,EPSG:32755,,,,,,,,,,,,,7
EMSR200_2_55KFT_x659295_y7753305,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.322965879835493,148.5380296293065,EPSG:32755,,,,,,,,,,,,,2
EMSR200_2_55KFT_x659295_y7755865,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.29984115124732,148.53780118051156,EPSG:32755,,,,,,,,,,,,,9
EMSR200_2_55KFT_x659295_y7766105,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.207341602505064,148.53689055168894,EPSG:32755,,,,,,,,,,,,,4
EMSR200_2_55KFT_x659295_y7768665,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.184216557027693,148.53666368500572,EPSG:32755,,,,,,,,,,,,,7
EMSR200_2_55KFT_x661855_y7727705,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.553989605972887,148.56488257274634,EPSG:32755,,,,,,,,,,,,,8
EMSR200_2_55KFT_x661855_y7732825,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.507741899977614,148.56441226208173,EPSG:32755,,,,,,,,,,,,,4
EMSR200_2_55KFT_x661855_y7735385,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.484617950760523,148.56417759265895,EPSG:32755,,,,,,,,,,,,,2
EMSR200_2_55KFT_x661855_y7737945,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.461493937478245,148.56394324688142,EPSG:32755,,,,,,,,,,,,,8
EMSR200_2_55KFT_x661855_y7740505,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.43836986019166,148.5637092245287,EPSG:32755,,,,,,,,,,,,,1
EMSR200_2_55KFT_x661855_y7743065,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.415245718961703,148.56347552538097,EPSG:32755,,,,,,,,,,,,,5
EMSR200_2_55KFT_x661855_y7745625,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.39212151384932,148.56324214921852,EPSG:32755,,,,,,,,,,,,,3
EMSR200_2_55KFT_x661855_y7748185,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.36899724491551,148.56300909582222,EPSG:32755,,,,,,,,,,,,,2
EMSR200_2_55KFT_x661855_y7750745,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.345872912221303,148.5627763649732,EPSG:32755,,,,,,,,,,,,,4
EMSR200_2_55KFT_x661855_y7753305,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.322748515827765,148.56254395645297,EPSG:32755,,,,,,,,,,,,,9
EMSR200_2_55KFT_x661855_y7755865,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.299624055796,148.56231187004354,EPSG:32755,,,,,,,,,,,,,4
EMSR200_2_55KFT_x661855_y7758425,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.276499532187163,148.56208010552717,EPSG:32755,,,,,,,,,,,,,8
EMSR200_2_55KFT_x661855_y7766105,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.2071255805101,148.56138674116517,EPSG:32755,,,,,,,,,,,,,8
EMSR200_2_55KFT_x661855_y7768665,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.18400080320507,148.56115626205167,EPSG:32755,,,,,,,,,,,,,4
EMSR200_2_55KFT_x664415_y7727705,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.55376607566461,148.58943322988156,EPSG:32755,,,,,,,,,,,,,8
EMSR200_2_55KFT_x664415_y7730265,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.53064252834817,148.58919422448807,EPSG:32755,,,,,,,,,,,,,6
EMSR200_2_55KFT_x664415_y7732825,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.507518916765417,148.58895554825926,EPSG:32755,,,,,,,,,,,,,8
EMSR200_2_55KFT_x664415_y7735385,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.48439524097725,148.5887172009705,EPSG:32755,,,,,,,,,,,,,9
EMSR200_2_55KFT_x664415_y7737945,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.46127150104466,148.58847918239766,EPSG:32755,,,,,,,,,,,,,7
EMSR200_2_55KFT_x664415_y7740505,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.438147697028647,148.5882414923169,EPSG:32755,,,,,,,,,,,,,7
EMSR200_2_55KFT_x664415_y7743065,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.41502382899025,148.58800413050483,EPSG:32755,,,,,,,,,,,,,2
EMSR200_2_55KFT_x664415_y7745625,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.39189989699057,148.58776709673845,EPSG:32755,,,,,,,,,,,,,12
EMSR200_2_55KFT_x664415_y7748185,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.368775901090697,148.58753039079505,EPSG:32755,,,,,,,,,,,,,1
EMSR200_2_55KFT_x664415_y7750745,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.3456518413518,148.58729401245247,EPSG:32755,,,,,,,,,,,,,6
EMSR200_2_55KFT_x664415_y7755865,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.29940353060171,148.5868222376825,EPSG:32755,,,,,,,,,,,,,4
EMSR200_2_55KFT_x664415_y7758425,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.27627927971301,148.58658684081254,EPSG:32755,,,,,,,,,,,,,9
EMSR200_2_55KFT_x664415_y7760985,2017-02-16T19:36:34.044426Z,2017-03-12T19:36:34.212385Z,2017-03-30T19:35:39.392270Z,2017-04-05T19:36:34.848048Z,,,,,-20.25315496523026,148.58635177065818,EPSG:32755,,,,,,,,,,,,,3
