Nome_Serie,Data_1_org_SAR,Data_2_org_SAR,Data_3_org_SAR,Data_4_org_SAR,Data_1_SAR,Data_2_SAR,Data_3_SAR,Data_4_SAR,Lat_Centro_SAR,Lon_Centro_SAR,EPSG_SAR,Data_1_org_OPT,Data_2_org_OPT,Data_3_org_OPT,Data_4_org_OPT,Data_1_OPT,Data_2_OPT,Data_3_OPT,Data_4_OPT,Lat_Centro_OPT,Lon_Centro_OPT,MGRS_Tile_OPT,EPSG_OPT
EMSR706_1_31UDS_x431125_y5647355,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.96235740014684,2.037389197591573,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-14,2022-11-29,50.96235740014684,2.037389197591573,31UDS,EPSG:32631
EMSR706_1_31UDS_x433685_y5603835,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.57133355140409,2.081532391848587,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-07,2022-11-29,2022-11-29,50.57133355140409,2.081532391848587,31UDS,EPSG:32631
EMSR706_1_31UDS_x433685_y5608955,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.61737244406107,2.080636015096152,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-22,2022-11-29,2022-11-29,50.61737244406107,2.080636015096152,31UDS,EPSG:32631
EMSR706_1_31UDS_x433685_y5614075,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.66341095934166,2.079737293956329,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-20,2022-11-29,2022-11-29,50.66341095934166,2.079737293956329,31UDS,EPSG:32631
EMSR706_1_31UDS_x433685_y5624315,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.75548685809345,2.0779327863422545,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-20,2022-11-14,2022-11-26,50.75548685809345,2.0779327863422545,31UDS,EPSG:32631
EMSR706_1_31UDS_x433685_y5626875,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.778505597046674,2.077480181598168,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-20,2022-11-14,2022-11-29,50.778505597046674,2.077480181598168,31UDS,EPSG:32631
EMSR706_1_31UDS_x433685_y5629435,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.801524241726426,2.077026983686852,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-05,2022-11-14,2022-12-01,50.801524241726426,2.077026983686852,31UDS,EPSG:32631
EMSR706_1_31UDS_x433685_y5631995,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.82454279214295,2.076573191588605,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-14,2022-11-26,50.82454279214295,2.076573191588605,31UDS,EPSG:32631
EMSR706_1_31UDS_x433685_y5634555,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.84756124830657,2.0761188042813137,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-14,2022-11-26,50.84756124830657,2.0761188042813137,31UDS,EPSG:32631
EMSR706_1_31UDS_x433685_y5639675,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.893597877916605,2.0752082399390424,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-14,2022-11-26,50.893597877916605,2.0752082399390424,31UDS,EPSG:32631
EMSR706_1_31UDS_x433685_y5642235,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.91661605138391,2.074752060847712,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-14,2022-11-29,50.91661605138391,2.074752060847712,31UDS,EPSG:32631
EMSR706_1_31UDS_x433685_y5644795,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.93963413064005,2.074295282434624,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-29,2022-11-29,50.93963413064005,2.074295282434624,31UDS,EPSG:32631
EMSR706_1_31UDS_x433685_y5649915,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.98567000656112,2.073379923503603,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-20,2022-11-29,2022-11-29,50.98567000656112,2.073379923503603,31UDS,EPSG:32631
EMSR706_1_31UDS_x433685_y5652475,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,51.00868780324729,2.072921340909742,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-20,2022-11-29,2022-11-29,51.00868780324729,2.072921340909742,31UDS,EPSG:32631
EMSR706_1_31UDS_x436245_y5606395,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.59463271775495,2.1172487047748416,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-22,2022-11-29,2022-11-29,50.59463271775495,2.1172487047748416,31UDS,EPSG:32631
EMSR706_1_31UDS_x436245_y5608955,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.61765234461619,2.116817868253472,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-20,2022-11-29,2022-11-29,50.61765234461619,2.116817868253472,31UDS,EPSG:32631
EMSR706_1_31UDS_x436245_y5619195,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.70972991093709,2.115088882059944,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-20,2022-11-29,2022-11-29,50.70972991093709,2.115088882059944,31UDS,EPSG:32631
EMSR706_1_31UDS_x436245_y5624315,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.75576812956913,2.1142209913523327,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-29,2022-11-29,50.75576812956913,2.1142209913523327,31UDS,EPSG:32631
EMSR706_1_31UDS_x436245_y5631995,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.82482475209397,2.1129148863783027,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-26,2022-11-26,50.82482475209397,2.1129148863783027,31UDS,EPSG:32631
EMSR706_1_31UDS_x436245_y5634555,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.84784343819875,2.112478375760741,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-26,2022-11-26,50.84784343819875,2.112478375760741,31UDS,EPSG:32631
EMSR706_1_31UDS_x436245_y5637115,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.87086203028635,2.1120412923582355,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-14,2022-11-26,50.87086203028635,2.1120412923582355,31UDS,EPSG:32631
EMSR706_1_31UDS_x436245_y5639675,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.8938805283676,2.1116036351841903,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-14,2022-11-26,50.8938805283676,2.1116036351841903,31UDS,EPSG:32631
EMSR706_1_31UDS_x436245_y5642235,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.916898932453385,2.111165403249676,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-29,2022-11-29,50.916898932453385,2.111165403249676,31UDS,EPSG:32631
EMSR706_1_31UDS_x436245_y5644795,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.93991724255461,2.110726595563416,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-29,2022-11-29,50.93991724255461,2.110726595563416,31UDS,EPSG:32631
EMSR706_1_31UDS_x436245_y5647355,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.96293545868224,2.110287211131784,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-29,2022-11-29,50.96293545868224,2.110287211131784,31UDS,EPSG:32631
EMSR706_1_31UDS_x436245_y5649915,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.98595358084729,2.109847248958796,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-20,2022-11-24,2022-11-29,50.98595358084729,2.109847248958796,31UDS,EPSG:32631
EMSR706_1_31UDS_x436245_y5652475,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,51.0089716090608,2.109406708046101,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-20,2022-11-24,2022-12-01,51.0089716090608,2.109406708046101,31UDS,EPSG:32631
EMSR706_1_31UDS_x438805_y5608955,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.61792101031157,2.153000284456493,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-20,2022-11-26,2022-11-26,50.61792101031157,2.153000284456493,31UDS,EPSG:32631
EMSR706_1_31UDS_x438805_y5611515,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.64094076183481,2.1525865533054622,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-22,2022-11-29,2022-11-29,50.64094076183481,2.1525865533054622,31UDS,EPSG:32631
EMSR706_1_31UDS_x438805_y5619195,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.70999945305015,2.151342110638063,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-29,2022-11-29,50.70999945305015,2.151342110638063,31UDS,EPSG:32631
EMSR706_1_31UDS_x438805_y5626875,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.77905729946176,2.1500927746272027,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-24,2022-11-29,50.77905729946176,2.1500927746272027,31UDS,EPSG:32631
EMSR706_1_31UDS_x438805_y5629435,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.80207639391589,2.149675237521868,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-20,2022-11-24,2022-11-29,50.80207639391589,2.149675237521868,31UDS,EPSG:32631
EMSR706_1_31UDS_x438805_y5631995,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.825095394546906,2.149257152968295,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-24,2022-11-29,50.825095394546906,2.149257152968295,31UDS,EPSG:32631
EMSR706_1_31UDS_x438805_y5634555,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.84811430136591,2.148838520024726,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-29,2022-11-29,50.84811430136591,2.148838520024726,31UDS,EPSG:32631
EMSR706_1_31UDS_x438805_y5637115,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.87113311438407,2.148419337747174,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-24,2022-11-29,50.87113311438407,2.148419337747174,31UDS,EPSG:32631
EMSR706_1_31UDS_x438805_y5639675,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.89415183361263,2.147999605189417,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-29,2022-11-29,50.89415183361263,2.147999605189417,31UDS,EPSG:32631
EMSR706_1_31UDS_x438805_y5642235,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.91717045906281,2.147579321402992,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-29,2022-11-29,50.91717045906281,2.147579321402992,31UDS,EPSG:32631
EMSR706_1_31UDS_x438805_y5649915,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-10,2022-11-15,2022-11-27,50.98622577285653,2.1463151531533,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-20,2022-11-24,2022-11-29,50.98622577285653,2.1463151531533,31UDS,EPSG:32631
EMSR706_1_31UDS_x441365_y5603835,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.5721382372876,2.189973814339282,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-07,2022-11-29,2022-11-29,50.5721382372876,2.189973814339282,31UDS,EPSG:32631
EMSR706_1_31UDS_x441365_y5611515,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.64119840190203,2.1887871788423325,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-07,2022-11-29,2022-11-29,50.64119840190203,2.1887871788423325,31UDS,EPSG:32631
EMSR706_1_31UDS_x441365_y5616635,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.687238043148334,2.187993500863381,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-22,2022-11-29,2022-11-29,50.687238043148334,2.187993500863381,31UDS,EPSG:32631
EMSR706_1_31UDS_x441365_y5619195,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.71025772325592,2.187595882919181,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-29,2022-11-29,50.71025772325592,2.187595882919181,31UDS,EPSG:32631
EMSR706_1_31UDS_x441365_y5624315,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.75629680249624,2.1867990846663528,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-22,2022-11-24,2022-11-29,50.75629680249624,2.1867990846663528,31UDS,EPSG:32631
EMSR706_1_31UDS_x441365_y5629435,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.80233550717891,2.1860001972964223,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-20,2022-11-24,2022-11-29,50.80233550717891,2.1860001972964223,31UDS,EPSG:32631
EMSR706_1_31UDS_x441365_y5631995,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.82535471908967,2.1855999679479114,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-28,2022-10-20,2022-11-29,2022-11-29,50.82535471908967,2.1855999679479114,31UDS,EPSG:32631
EMSR706_1_31UDS_x441365_y5637115,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-10,2022-11-15,2022-11-27,50.87139286210743,2.184797933415944,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-26,2022-11-26,50.87139286210743,2.184797933415944,31UDS,EPSG:32631
EMSR706_1_31UDS_x441365_y5647355,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-12,2022-11-17,2022-11-29,50.96346802525294,2.183187535633478,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-24,2022-11-29,50.96346802525294,2.183187535633478,31UDS,EPSG:32631
EMSR706_1_31UDS_x441365_y5649915,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-10,2022-11-15,2022-11-27,50.98648658217215,2.182783612392498,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-05,2022-11-29,2022-11-29,50.98648658217215,2.182783612392498,31UDS,EPSG:32631
EMSR706_1_31UDS_x441365_y5652475,2023-09-08T05:59:27.753894Z,2023-10-19T06:07:38.371267Z,2023-11-24T06:07:37.184854Z,2023-12-06T06:07:37.028867Z,2022-09-01,2022-10-10,2022-11-15,2022-11-27,51.0095050455681,2.1823791578033496,EPSG:32631,2023-09-07T10:46:29.024000Z,2023-10-15T11:00:11.024000Z,2023-11-24T11:03:51.024000Z,2023-12-06T10:53:39.024000Z,2022-08-31,2022-10-20,2022-11-29,2022-11-29,51.0095050455681,2.1823791578033496,31UDS,EPSG:32631
